CIFILE	CISOPT	CITX40	CITX15	CIKEY1	CIAGG1	CIDSC1	CIKEY2	CIAGG2	CIDSC2	CIKEY3	CIAGG3	CIDSC3	CIKEY4	CIAGG4	CIDSC4	CIKEY5	CIAGG5	CIDSC5	CIKEY6	CIAGG6	CIDSC6	CIKEY7	CIAGG7	CIDSC7	CIKEY8	CIAGG8	CIDSC8	CIKEY9	CIAGG9	CIDSC9	CIKE10	CIAG10	CIDS10	CIKE11	CIAG11	CIDS11	CIKE12	CIAG12	CIDS12	CIKE13	CIAG13	CIDS13	CIKE14	CIAG14	CIDS14	CIKE15	CIAG15	CIDS15	CISEL1	CISOK1	CIOPR1	CIVAL1	CISEL2	CISOK2	CIOPR2	CIVAL2	CISEL3	CISOK3	CIOPR3	CIVAL3	CISEL4	CISOK4	CIOPR4	CIVAL4	CISEL5	CISOK5	CIOPR5	CIVAL5	CISEL6	CISOK6	CIOPR6	CIVAL6	CISTAT	CITXID	CIRGDT	CIRGTM	CILMDT	CICHNO	CICHID	CIMS51	CIMS52	CIMS53	CIMS54	CILMTS	CIJNSO	CIJNTB	CISOPM	CISOPJ	CISECF
MMPOPE    	00	MMPOPE00	MMPOPE00       	POFACI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	01	MMPOPE01	MMPOPE01       	POFACI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30006	20140322	0	MOVEX     	WFAC3	WPR01	WPL11	WPL19	1395482406437	0	          	  	  	
MMPOPE    	10	MMPOPE10	MMPOPE10       	POFACI	0	0	POPLGR	0	0	POSTDT	0	0	POMSTI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	11	MMPOPE11	MMPOPE11       	POLMTS	0	0	POFACI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	15	MMPOPE15	MMPOPE15       	POFACI	0	0	POPLGR	0	0	PORGDT	0	0	PORGTM	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	20	MMPOPE20	MMPOPE20       	POFACI	0	0	PODEPT	0	0	POSTDT	0	0	POMSTI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	POMSEQ	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	30	MMPOPE30	MMPOPE30       	POFACI	0	0	POREAR	0	0	POSTDT	0	0	POMSTI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	35	MMPOPE35	MMPOPE35       	POFACI	0	0	POTAIL	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	62911	20131219	0	MOVEX     	WFAC3	     	WPR01	WPL11	1387463351213	0	          	  	  	
MMPOPE    	40	MMPOPE40	MMPOPE40       	POFACI	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POSTDT	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	45	MMPOPE45	MMPOPE45       	POFACI	0	0	POPRNO	0	0	POSTDT	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	50	MMPOPE50	MMPOPE50       	POFACI	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	POPRNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	65	MMPOPE65	MMPOPE65       	POFACI	0	0	POTAIL	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	62911	20131219	0	MOVEX     	WFAC3	     	WPR01	WPL11	1387463351229	0	          	  	  	
MMPOPE    	67	MMPOPE67	MMPOPE67       	POFACI	0	0	POEQNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	POPRNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	70	MMPOPE70	MMPOPE70       	POFACI	0	0	POPLGR	0	0	POSCHN	0	0	POSCHS	0	0	POSTDT	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	80	MMPOPE80	MMPOPE80       	POFACI	0	0	POCFGL	0	0	POEQNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	POPRNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	85	MMPOPE85	MMPOPE85       	POFACI	0	0	POPLG6	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	POPRNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	90	MMPOPE90	MMPOPE90       	POFACI	0	0	POSCHN	0	0	POSCHS	0	0	POPLGR	0	0	POWOST	0	0	POSTDT	0	0	POPRNO	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMPOPE    	91	MMPOPE91	MMPOPE91       	POCRTR	0	0	POPLPN	0	0	POPLPS	0	0	POPLP2	0	0	POOPNO	0	0	POFACI	0	0	POPRNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20130905	162308	20130905	0	CESCOBAR  	     	     	     	     	0	0	          	  	  	
MMSNPR    	00	MMSNPR00	MMSNPR00       	SNITNO	0	0	SNSERN	0	0	SNCUCD	0	0	SNFVDT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30805	20140322	0	MOVEX     	WIT01	WSE44	WCU01	WFVD1	1395482885178	0	          	  	  	
MOACMC    	00	MOACMC00	MOACMC00       	MUACMC	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WACMC	     	     	     	1395482893419	0	          	  	  	
MOADDR    	00	MOADDR00	MOADDR00       	OYADID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30810	20140322	0	MOVEX     	WAD10	     	     	     	1395482890576	0	          	  	  	
MOADDR    	10	MOADDR10	MOADDR10       	OYCUNM	0	0	OYADID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30810	20140322	0	MOVEX     	WNA01	WAD10	     	     	1395482890591	0	          	  	  	
MOADDR    	20	MOADDR20	MOADDR20       	OYCUA1	0	0	OYADID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30810	20140322	0	MOVEX     	WAD01	WAD10	     	     	1395482890591	0	          	  	  	
MOADDR    	30	MOADDR30	MOADDR30       	OYDSTX	0	0	OYADID	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30810	20140322	0	MOVEX     	WDE02	WAD10	     	     	1395482890591	0	          	  	  	
MOADLM    	00	MOADLM00	MOADLM00       	LUADLM	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WADLM	     	     	     	1395482893279	0	          	  	  	
MOAPRM    	00	MOAPRM00	MOAPRM00       	KUAPRM	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WAPRM	     	     	     	1395482893154	0	          	  	  	
MOASCO    	00	MOASCO00	MOASCO00       	SCASLM	0	0	SCAPRM	0	0	SCITNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WASLM	WAPRM	WIT01	     	1395482893564	0	          	  	  	
MOASCO    	10	MOASCO10	MOASCO10       	SCITNO	0	0	SCASLM	0	0	SCAPRM	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WIT01	WASLM	WAPRM	     	1395482893564	0	          	  	  	
MOASCO    	20	MOASCO20	MOASCO20       	SCITNO	0	0	SCAPRM	0	0	SCASLM	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WIT01	WAPRM	WASLM	     	1395482893579	0	          	  	  	
MOASLM    	00	MOASLM00	MOASLM00       	HUASLM	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20140322	30813	20140322	0	MOVEX     	WASLM	     	     	     	1395482893014	0	          	  	  	
MOHEAD    	00	MOHEAD00	MOHEAD00       	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA33	     	     	     	1387465047077	0	          	  	  	
MOHEAD    	01	MOHEAD01	MOHEAD01       	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA33	     	     	     	1387465047077	0	          	  	  	
MOHEAD    	02	MOHEAD02	MOHEAD02       	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA33	     	     	     	1387465047077	0	          	  	  	
MOHEAD    	10	MOHEAD10	MOHEAD10       	OHSTNC	0	0	OHFUNC	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WSTA6	WFU03	WAA33	     	1387465047077	0	          	  	  	
MOHEAD    	20	MOHEAD20	MOHEAD20       	OHAECT	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA36	WAA33	     	     	1387465047077	0	          	  	  	
MOHEAD    	30	MOHEAD30	MOHEAD30       	OHAECC	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA39	WAA33	     	     	1387465047077	0	          	  	  	
MOHEAD    	40	MOHEAD40	MOHEAD40       	OHAECS	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA35	WAA33	     	     	1387465047093	0	          	  	  	
MOHEAD    	50	MOHEAD50	MOHEAD50       	OHRESP	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WRE01	WAA33	     	     	1387465047093	0	          	  	  	
MOHEAD    	60	MOHEAD60	MOHEAD60       	OHDEPT	0	0	OHRESP	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WDE04	WRE01	WAA33	     	1387465047093	0	          	  	  	
MOHEAD    	70	MOHEAD70	MOHEAD70       	OHAGRP	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA43	WAA33	     	     	1387465047093	0	          	  	  	
MOHEAD    	80	MOHEAD80	MOHEAD80       	OHDOID	0	0	OHAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WDO21	WAA33	     	     	1387465047093	0	          	  	  	
MOHEAR    	00	MOHEAR00	MOHEAR00       	ORAECN	0	0	ORAECR	0	0	ORATRE	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA33	WAA34	WAA29	     	1387465047451	0	          	  	  	
MOHEAR    	10	MOHEAR10	MOHEAR10       	ORAECN	0	0	ORARVD	0	0	ORAECR	0	0	ORATRE	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA33	WAA27	WAA34	WAA29	1387465047451	0	          	  	  	
MOOPGM    	00	MOOPGM00	MOOPGM00       	EMAECN	0	0	EMITNO	0	0	EMBANO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WAA33	WIT01	WBA04	     	1387465047656	0	          	  	  	
MOOPGM    	10	MOOPGM10	MOOPGM10       	EMITNO	0	0	EMBANO	0	0	EMAECN	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65727	20131219	0	MOVEX     	WIT01	WBA04	WAA33	     	1387465047656	0	          	  	  	
MPACIT    	00	MPACIT00	MPACIT00       	ECWHLO	0	0	ECDXIT	0	0	ECTEPA	0	0	ECITNO	0	0	ECCUNO	0	0	ECADID	0	0	ECTRQT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65645	20131219	0	MOVEX     	WWH01	WDX02	WTE05	WIT01	1387465005501	0	          	  	  	
MPACIT    	10	MPACIT10	MPACIT10       	ECWHLO	0	0	ECDXIT	0	0	ECPACT	0	0	ECITNO	0	0	ECCUNO	0	0	ECADID	0	0	ECTEPA	0	0	ECTRQT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65645	20131219	0	MOVEX     	WWH01	WDX02	WPA09	WIT01	1387465005501	0	          	  	  	
MPACIT    	20	MPACIT20	MPACIT20       	ECWHLO	0	0	ECDXIT	0	0	ECPACT	0	0	ECTEPA	0	0	ECITNO	0	0	ECCUNO	0	0	ECADID	0	0	ECTRQT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65645	20131219	0	MOVEX     	WWH01	WDX02	WPA09	WTE05	1387465005501	0	          	  	  	
MPACIT    	30	MPACIT30	MPACIT30       	ECWHLO	0	0	ECDXIT	0	0	ECTEPA	0	0	ECADID	0	0	ECCUNO	0	0	ECITNO	0	0	ECTRQT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65645	20131219	0	MOVEX     	WWH01	WDX02	WTE05	WAD10	1387465005517	0	          	  	  	
MPACIT    	31	MPACIT31	MPACIT31       	ECWHLO	0	0	ECDXIT	0	0	ECTEPA	0	0	ECADID	0	0	ECCUNO	0	0	ECITNO	0	0	ECTRQT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65645	20131219	0	MOVEX     	WWH01	WDX02	WTE05	WAD10	1387465005517	0	          	  	  	
MPACIT    	40	MPACIT40	MPACIT40       	ECWHLO	0	0	ECDXIT	0	0	ECTEPA	0	0	ECITNO	0	0	ECADID	0	0	ECCUNO	0	0	ECTRQT	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65645	20131219	0	MOVEX     	WWH01	WDX02	WTE05	WIT01	1387465005517	0	          	  	  	
MPAGRE    	00	MPAGRE00	MPAGRE00       	F1SUNO	0	0	F1AGNB	0	0	F1GRPI	0	0	F1OBV1	0	0	F1OBV2	0	0	F1OBV3	0	0	F1OBV4	0	0	F1FVDT	0	0	F1FDSE	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65835	20131219	0	MOVEX     	WSU01	WAG11	WGR36	WOB21	1387465115683	0	          	  	  	
MPAGRF    	00	MPAGRF00	MPAGRF00       	F2SUNO	0	0	F2AGNB	0	0	F2GRPI	0	0	F2OBV1	0	0	F2OBV2	0	0	F2OBV3	0	0	F2OBV4	0	0	F2FVDT	0	0	F2FDSE	0	0	F2RAFD	0	0	F2RBV1	0	0	F2RBV2	0	0	F2RBV3	0	0	F2FRQT	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65835	20131219	0	MOVEX     	WSU01	WAG11	WGR36	WOB21	1387465115979	0	          	  	  	
MPAGRF    	10	MPAGRF10	MPAGRF10       	F2SUNO	0	0	F2AGNB	0	0	F2GRPI	0	0	F2OBV1	0	0	F2OBV2	0	0	F2OBV3	0	0	F2OBV4	0	0	F2FVDT	0	0	F2FDSE	0	0	F2RBV1	0	0	F2RBV2	0	0	F2RBV3	0	0	F2RAFD	0	0	F2FRQT	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65835	20131219	0	MOVEX     	WSU01	WAG11	WGR36	WOB21	1387465115995	0	          	  	  	
MPAGRH    	00	MPAGRH00	MPAGRH00       	AHSUNO	0	0	AHAGNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65834	20131219	0	MOVEX     	WSU01	WAG11	     	     	1387465114099	0	          	  	  	
MPAGRH    	10	MPAGRH10	MPAGRH10       	AHAGNB	0	0	AHSUNO	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65834	20131219	0	MOVEX     	WAG11	WSU01	     	     	1387465114099	0	          	  	  	
MPAGRH    	20	MPAGRH20	MPAGRH20       	AHBUYE	0	0	AHSUNO	0	0	AHAGNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65834	20131219	0	MOVEX     	WBU01	WSU01	WAG11	     	1387465114099	0	          	  	  	
MPAGRH    	30	MPAGRH30	MPAGRH30       	AHSUNO	0	0	AHVAGN	0	0	AHFVDT	0	0	AHAGNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65834	20131219	0	MOVEX     	WSU01	WVA22	WFVD1	WAG11	1387465114099	0	          	  	  	
MPAGRH    	40	MPAGRH40	MPAGRH40       	AHAGPT	0	0	AHSUNO	0	0	AHAGNB	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	      	0	0	 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		 	      	  		20	0	20131219	65834	20131219	0	MOVEX     	WAG85	WSU01	WAG11	     	1387465114099	0	          	  	  	
