CJCONO	CJPGNM	CJQTTP	CJTX40	CJTX15	CJFILE	CJSOPT	CJNFTR	CJPAV1	CJPAV2	CJPAV3	CJPAV4	CJPAV5	CJPAV6	CJPSEQ	CJTABL	CJAGGR	CJOBK1	CJOBK2	CJOBK3	CJOBK4	CJOBK5	CJOBK6	CJOBK7	CJTXID	CJRGDT	CJRGTM	CJLMDT	CJCHNO	CJCHID	CJSOZ1	CJSOZ2	CJSOZ3	CJSOZ4	CJSOZ5	CJSOZ6	CJIBCA	CJLMTS	CJSNDI	CJCHNF	CJCHAG	CJAGRG	CJMXRE	CJSLF1	CJJNSO	CJSLF2	CJSLF3	CJSUB1	CJSUB2	CJSUB3	CJHLAL	CJSBFD	CJSDSN	CJCON1
1	MOS195    	2	WC schedule no, pln group, sched no.	WC sched no.   	MMOOPE    	70	2	STD02     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	3	WC Sched seq, pln group, sched no.	WC Sched seq   	MMOOPE    	70	2	STD02     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	4	Planning area, start date	Pln area       	MMOOPE    	30	2	STD04     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	5	Department, start date	Department     	MMOOPE    	20	2	STD05     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	6	Wc all orders, pln group, start dt	WC all orders  	MMOOPE    	10	2	STD06     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	7	WO no, facility	Work order no  	MMOOPE    	71	2	STD07     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	8	Sched no/seq MMOOPE90	Sched no/seq   	MMOOPE    	90	2	STD08     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	9	Equipment MMOOPE75	Equipment      	MMOOPE    	75	2	STD09     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS195    	10	Position, equipment	Position       	MMOOPE    	80	2	STD10     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	1	Work center, planning group, start date	Work center    	MMPOPE    	10	2	STD01     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	2	WC schedule no, pln group, sched no.	WC schedule no 	MMPOPE    	70	2	STD02     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	3	WC schedule seq, pln group, sched no	WC sched seq   	MMPOPE    	70	2	STD02     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	4	Planning area, start date	Planning area  	MMPOPE    	30	2	STD04     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	5	Department, start date	Department     	MMPOPE    	20	2	STD05     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	6	WC all orders, pln group, start dt	WC all orders  	MMPOPE    	10	1	STD06     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	7	Planning prop no, operation no	Planning prop n	MMPOPE    	50	2	STD07     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS197    	8	Schedule no/seq MMPOPE90	Sched no/seq   	MMPOPE    	90	2	STD08     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20110316	35350	20110316	0	PPATERSON 	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS198    	1	Planned order, Pl order sub no, Sub no	Plo, Subno     	MWOPLP    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63452	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463692453	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS198    	2	Nxt item, Next S/N, NH pos, Service pr	N itm, NXS/N   	MWOPLP    	92	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63452	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463692469	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS198    	3	Product, Lot number, Rel date, Struct tp	Prod, Lot      	MWOPLP    	70	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63452	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463692484	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS461    	1	Sales model	SlsMd          	MOASLM    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63452	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463692673	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS462    	1	Price model	PrMdl          	MOAPRM    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63452	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463692876	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS463    	1	Dealer model	Deale          	MOADLM    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63453	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463693032	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS464    	1	Compatib cd	Comp           	MOACMC    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63453	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463693221	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS467    	1	Sales model, Price model, Item number	SlsMd, PrMdl   	MOASCO    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63453	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463693617	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS467    	2	Item number, Sales model, Price model	Itmno, SlsMd   	MOASCO    	10	0	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63453	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463693617	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS467    	3	Item number, Price model, Sales model	Itmno, PrMdl   	MOASCO    	20	0	STD03-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63453	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463693633	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS720    	1	Facility, Warranty ticket	Fac, Wa ti     	MWAROP    	00	1	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63456	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463696120	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS720    	2	Facility, Entitl no, War ticket	Fac, EntNo     	MWAROP    	10	1	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63456	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463696135	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS721    	1	Supplier	Suppl          	MWARDT    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63456	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463696438	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS750    	1	Claim	Claim          	ACLHED    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697690	0	0	0	0	0	AZSTAT	0	      	      	0	0	0	0	          	0	               
1	MOS750    	10	Product, Lot number, Claim	Prod, Lot      	ACLHED    	10	0	STD10-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697722	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS750    	20	Claim, Ref order, Ref ord ln, Product	Claim, Ref o   	ACLHED    	20	0	STD20-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697722	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS750    	30	Ref ord ct, Ref order, Ref ord ln, Line	Refoc, Ref o   	ACLHED    	30	0	STD30-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697737	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS750    	40	Alpha field 7, Claim	Alp 7, Claim   	ACLHED    	40	0	STD40-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697753	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS750    	50	Timestamp, Claim	Time, Claim    	ACLHED    	50	0	STD50-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697768	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS750    	60	Claim type, Claim	ClmTy, Claim   	ACLHED    	60	1	STD60-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63457	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463697768	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS751    	1	Claim, Version, Claim spec	Claim, Vsn     	ACLSPC    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63458	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463698664	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS751    	10	Claim, Item no, Serial no, Version	Claim, Itmno   	ACLSPC    	10	0	STD10-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63458	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463698679	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS751    	20	Claim, Version, Sequence no, Claim spec	Claim, Vsn     	ACLSPC    	20	0	STD20-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63458	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463698679	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MOS751    	30	Claim, Version, Claim spec, Line type	Claim, Vsn     	ACLSPC    	30	1	STD30-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63458	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463698695	0	0	0	0	0	AZCLNO	0	      	      	2	0	0	0	          	0	               
1	MOS810    	1	Serv mgr, Empl no, Str date, Start time	Mgr, Empno     	MMOPTR    	15	1	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63501	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463701359	0	0	0	0	0	QJEMNO	0	QJSTDT	QJSTAT	2	3	0	0	          	0	               
1	MOS810    	2	Empl no, Str date, Start time, Facility	Empno, Strdt   	MMOPTR    	16	1	STD02-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63501	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463701375	0	0	0	0	0	QJSTDT	0	QJSTAT	      	2	0	0	0	          	0	               
1	MWS024    	1	Warehouse, Equipment, U/M	Whs, Equip     	MITEQO    	00	0	STD01-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	63501	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463701593	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	1	MITLOC00	MITLOC00       	MITLOC    	00	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	5	MITLOC05	MITLOC05       	MITLOC    	05	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	10	MITLOC10	MITLOC10       	MITLOC    	10	1	ON-HAND   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20021203	1	JENDAG    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	15	MITLOC15	MITLOC15       	MITLOC    	15	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	20	MITLOC20	MITLOC20       	MITLOC    	20	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	25	MITLOC25	MITLOC25       	MITLOC    	25	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	30	MITLOC30	MITLOC30       	MITLOC    	30	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	40	MITLOC40	MITLOC40       	MITLOC    	40	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	41	MITLOC41	MITLOC41       	MITLOC    	41	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	51	MITLOC51	MITLOC51       	MITLOC    	51	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	60	MITLOC60	MITLOC60       	MITLOC    	60	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	61	MITLOC61	MITLOC61       	MITLOC    	61	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	71	MITLOC71	MITLOC71       	MITLOC    	71	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	80	MITLOC80	MITLOC80       	MITLOC    	80	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	90	MITLOC90	MITLOC90       	MITLOC    	80	0	ON-HAND   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20021001	213033	20021001	1	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	93	Sort by stockzone	Sort by stockz 	MITLOC    	U6	0	STOCKZ03  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20100318	130644	20100318	8	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	94	Sort by stockzone	Sort by stockz 	MITLOC    	U3	1	STOCKZONE 	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20090508	142820	20090508	6	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	95	Sort by location	Sort by loc    	MITLOC    	U5	0	LOC       	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20090504	103052	20090508	2	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	96	By Serial/Batch no.	SN/batch       	MITLOC    	U2	1	SN/BATCH  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040123	125532	20040310	7	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	97	Physical Inventory by location	Physical Inv   	MITLOC    	41	1	INVENTORY 	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040115	140450	20060209	17	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	98	Physical Inventory by date	Physical Inv   	MITLOC    	U4	0	INVENTORY2	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040108	155933	20101021	6	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS060    	99	Asset	Asset          	MITLOC    	U3	0	ASSET     	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20030430	91021	20030605	4	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	1	Whs/PN/Entry date/Entry time/Time suffix	Whs/PN/Entrydat	MITTRA    	U1	2	PANEL1    	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20080612	12	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	3	MITTRAU3 from 10.9	MITTRAU3       	MITTRA    	U3	1	PANEL3    	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20030601	125455	20030601	6	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	10	Whs/PN/Tr date/Entrydate/Entrytime/	Whs/PN/TraDate 	MITTRA    	10	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20030414	2	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	20	Part number, serialnumber	PN/SN          	MITTRA    	20	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20080716	7	KMUTHUKRIS	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	30	Stock Tr/Order No/Line/Dlv No/PN/S/N	StockTra/OrdrNo	MITTRA    	30	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20030414	4	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	40	Whs/SZ/Loc/Entrydate/Entrytime/Time Suff	Whs/StockZone  	MITTRA    	40	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20030627	3	RASHEL    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	50	StTra/RefTx/Whs/EntryDate/EntryTime	StockTra/RefTxt	MITTRA    	50	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20030414	2	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	51	StTra/RefTx/Whs/EntryDate/EntryTime	StockTra/RefTxt	MITTRA    	50	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040210	154324	20040210	3	RASHEL    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	60	Order no, Order line, Line suff, Dely no	Ordno, Line    	MITTRA    	60	0	STD60-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	62832	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463312786	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	80	AccNb/TraDate/Whs/PN/EntryDate/EntryTime	AccNb/TraDate  	MITTRA    	80	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010216	131822	20030414	2	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	81		               	MITTRA    	81	0	STD81-01  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20131219	62832	20131219	1	MOVEX     	0	0	0	0	0	0	               	1387463312833	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	89	Origin number	Origin number  	MITTRA    	80	0	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20100507	125005	20100507	4	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	90	History S/N	History S/N    	MITTRA    	U8	1	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20020827	130251	20030816	26	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	91	History S/N	History S/N    	MITTRA    	U8	2	HISTORY2  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040219	113814	20080711	30	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	92	History S/N all S/N	History S/N    	MITTRA    	U8	1	HISTORY2  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040917	150320	20040917	30	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	93	Delivery no./Partno/Batch	Delivery no.   	MITTRA    	U9	1	DELIVERY  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20051008	95748	20051008	1	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	94	By responsible	By responsible 	MITTRA    	U2	0	BY RESP   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20071127	103210	20090417	8	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	95	By date/transaction	By date/trans  	MITTRA    	U4	0	BY RESP   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20071127	103223	20091008	5	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	96	Ordernumber w/filter	Ordernumber    	MITTRA    	U6	1	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040609	75737	20070302	16	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	97	Ref.Ordernumber	Ref.Ordernumber	MITTRA    	U7	1	HISTORY7  	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20041019	125852	20051206	19	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	98	Physical Inventory	Physical Inv.  	MITTRA    	U5	2	INVENTORY 	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20040109	114421	20080118	38	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS070    	99	Part number, serialnumber w/filter	MITTRA20       	MITTRA    	U8	2	HISTORY   	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20021212	90126	20030601	13	HHAUS     	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS075    	1	MITTCD00	MITTCD00       	MITTCD    	00	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS075    	10	MITTCD10	MITTCD10       	MITTCD    	10	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
1	MWS075    	20	MITTCD20	MITTCD20       	MITTCD    	20	0	          	          	          	          	          	          	          	          	0	               	               	               	               	               	               	               	0	20010706	161945	20010706	0	ITRSI0    	0	0	0	0	0	0	               	0	0	0	0	0	0	      	0	      	      	0	0	0	0	          	0	               
